movie_id,title,plot,language,genre
1942062,Heart of the King,"The lives of four unique Elvis Impersonators intertwine in this inspiring story of passion and hardship. From small-town America to the bright lights of Vegas, this film highlights their unique lives and their undying love for Elvis Presley.",English,Documentary
1804179,Dark Room,"Emma, a young woman, dies a young age of a drug overdose and enters a metaphysical realm where she will have to choose between rejecting her infiltrating past or suffering from it. She awakens in a dark room and all she is given is a radio and a lighter. A distant voice is the only communication she has and quickly learns the rules which she must obey to keep the room from being entered by the apparitions of her own memories.",English,Horror
2439035,To Duck... or Not to Duck,"Daffy challenges duckhunter Elmer to a boxing match, rigged in his favor with the collusion of the duck referee. In the stands, Elmer's dog Larrimore suspects that something funny is going on, but he's drowned out by Daffy's all-duck cheering section.",English,Animation
1664808,Across the Tracks,"When Billy returns from reform school he has to attend a different high school at the other side of town. He tries to start with a clean slate but his old rival doesn't make it easy on him and his buddy Louie tries to make him go astray again. His brother Joe, quite the opposite of Billy, is a good runner and determined to win a track scholarship. He suggests Billy to join his school's track team, which pits the two brothers against each other...",English,Drama
1823674,Destiny's Child,"Destiny's Child is a breathtaking drama that establishes three cast of characters set against the back drop of one dark night, and intertwines them on a wild twisted ride that allows them to choose between life and death in this hard-hitting piece about fate, family, and making choices. Follow Jay, Danielle and Detective Rick, separated by less than six degrees of separation as they are thrust into an unwilling future that comes crashing together for an astonishing end.",English,Drama
2082083,Looking for Dubinsky,"On assignment for public access TV, a documentary crew has one day to locate the elusive Dubinsky, a legend of New York's Lower East Side. Acting on a tip from a deranged homeless man, the crew runs into Dubinsky's mailman, Dubinsky's auto mechanic, Dubinsky's tailor - even Dubinsky's main squeeze - but no Dubinsky. How could one slow-moving geriatric manage to evade a squad of fleet-footed filmmakers? Is it a cover up? Is there really a Dubinsky after all?",English,Comedy
1880344,Face 2 Face,"'Face 2 Face' is a comedy based on the multiple characters of comedian and master impersonator Ryan Walsh. Ryan's characters, ranging from a 'rehabilitated' prostitute to a Chinese immigrant turned music executive, interact in a world where everyone is connected to one another through various other characters...including the countries biggest celebrity and rap star N.G. aka Nigel Guterson.",English,Comedy
1640674,31 días,"31 Dias (31 Days) is the story of Eva (Irán Castillo), a young and beautiful psychologist and author of a series of self-help books about modern women and their love relationships. For her next bestseller she has decided to prove her most daring theory: After the first 30 days together love ends, so the only way to have a meaningful relationship in this new millennium is to for the couple to part ways after the first month. At a magazine's photo session Eva meets Adam (Lorenzo Balducci), an attractive Italian photographer, and she decides he's perfect as her study subject. She will live a very intense relationship with Adam during 31 days, in order to prove her theory is right. However, what she is not aware of is that Adam is using all her own advice from her books in order to make her fall in love with him and teach her a lesson. What neither of them suspects is that they'll come to learn that love has no rules.",Spanish,Comedy
1944189,Hell's Grannies,"Inspired by her velosolex travels across Europe in her twenties, 78 year old Sybil Rampen forms a motorcycle gang of Grannies. They have a clubhouse, do TV shows, write a book and even travel to the famous biker congregation at Port Dover on Friday the 13th. Hell's Grannies it is about being ridiculous, taking chances and recognizing the value of life in all stages.",English,Documentary
2144234,Nama-natsu,"Masuo is a hapless salaryman: squat, homely, with receding hairline and few social graces. He lives with his parents and looks older than he is. He has masturbatory fantasies about Anko, a schoolgirl who rides the same train as he. Pictures of her fill his wall. His sister and her boyfriend encourage him to tell Anko how he feels; otherwise, they say, he's a stalker and a pervert. Masuo puts a transmitter in a teddy bear and contrives to give it to Anko along with a note. Now that he has ceased to be anonymous, how will he handle her response? Is the film an examination of a culture's tolerance for older male fantasy and younger female passivity or just the story of one loser?",Japanese,Comedy
1922129,Gods of Accident,"Six desperate strangers meet at an abandoned theater to voluntarily engage in a game of Russian Roulette. But when they learn that to save themselves, they must kill one another until only one remains, the game quickly turns, and death by death, the players begin to discover that they are not such strangers after all.",English,Drama
2361779,The Degrees of Difference,"'Grant Patten' (qv) guides us through disparate Toronto buildings - some inhabited, others abandoned - in a seemingly impossible pursuit to unite the dissimilar. The documentary addresses issues of film making ethics while paying homage to the universal endeavor of attempting to find an organization for things.",English,Documentary
2408100,The Right Way,"Amy and David are two underachievers from suburbia. Amy has had a rough life raised by her neglectful drug addicted single mother. David has been raised in a more conventional family, but his lack of motivation has driven his father crazy. When Amy meets David it seems they both find what they are looking for. But when Amy gets pregnant, both Amy and David go through a personal and surreal crisis in making choices. Which leads them to decide if they should do it the right way or the wrong way?",English,Comedy
2444564,Totsunyûseyo! Asama sansô jiken,"When radicals from Japan's Red Army took a woman hostage in the resort town of Karuizawa, Nagano in 1972, Officer Atsuyuki Sassa was put in charge of diffusing the situation. But the task had its challenges. Upon arriving in mountainous Nagano, Sassa had to compete with freezing winter temperatures, conflicting opinions between the Tokyo Metropolitan Police and the Nagano Prefectural Police, as well as public opinion to gain entrance to the lodge that held the single woman captive.",Japanese,Action
2131534,Movie Memories,"Hollywood is a town that holds many memories of the movie business and the movies themselves, which has resulted in a town brimming with possibilities and wealth. But the town had very humble beginnings. Part of that history includes the professional lives of the plethora of who are now considered movie stars, such as 'Mabel Normand' (qv), 'Larry Semon' (qv), 'Willard Louis' (qv), 'Rudolph Schildkraut' (qv), 'Barbara La Marr' (qv), 'Rudolph Valentino' (qv), 'Dustin Farnum' (qv), 'William Russell (I)' (qv), 'Roy Stewart (I)' (qv), 'Alma Rubens' (qv), 'Frederick A. Thomson' (qv), 'Art Acord' (qv), 'George Beban' (qv), 'Louis Wolheim' (qv), 'George Siegmann' (qv), 'Douglas Fairbanks' (qv), 'Mary Pickford' (qv), 'Jack Pickford' (qv), 'Milton Sills' (qv), 'Lon Chaney' (qv), 'Roscoe 'Fatty' Arbuckle' (qv), 'Renée Adorée' (qv), 'Lilyan Tashman' (qv), 'Lew Cody' (qv), 'Alec B. Francis' (qv), and 'Marie Dressler' (qv).",English,Documentary
2131140,Mountain Molly O',"Molly Mallory put on a black wig, poses as a man and gets a job on Ted Riley's ranch. Ted catches some of his cowhand getting drunk one time too many and fires them. They jump on Ted but Molly, posing as a man, tosses a lasso on them and runs them off. The next morning, Kathleen and T. Edgerton go to town to pick up the ranch payroll. Edgerton, in order to restore himself to Kathleen's good graces, hires the three fired cowhands to hold them up so he can be a hero and run them away. But they double-cross him, take the money and kidnap Kathleen. But Molly rides to the rescue.",English,Action
2494958,What's Up Lovely,"In the dead of night, a recently unemployed insomniac wanders the streets of New York discovering a city beyond her wildest imagination. Luci loses her job and times are tougher than ever. Unable to sleep, she begins an after-hours journey embarking on a series of strange encounters as she wanders the dark metropolis. During one unforgettable night, Luci comes face to face with her innermost fears and desires as she tries to find her way back home. Based on a concept by Jenn Dees and Gary King, WHAT'S UP LOVELY is a drama about the struggle to survive the city while battling the enemy within ourselves.",English,Drama
2330599,Take Me Somewhere Nice,"After establishing himself as a photographer, Jared decides he wants to see a son he has never known. An 8 year old named Jamie. When they first meet, the years of seperation made their relationship very distant. But when Jamie takes a liking to his dad's camera, a new bonding begins. Take me somewhere nice is a story about a father, a son and how love is a simple word in a complex world.",English,Drama
2078511,Live Nude Girls Unite!,"Documentary look at the 1996-97 effort of the dancers and support staff at a San Francisco peep show, The Lusty Lady, to unionize. Angered by arbitrary and race-based wage policies, customers' surreptitious video cameras, and no paid sick days or holidays, the dancers get help from the Service Employees International local and enter protracted bargaining with the union-busting law firm that management hires. We see the women work, sort out their demands, and go through the difficulties of bargaining. The narrator is Julia Query, a dancer and stand-up comedian who is reluctant to tell her mother, a physician who works with prostitutes, that she strips.",English,Documentary
2038062,La collina degli stivali,"Honey Fisher has become a powerful man in this small Western town that has grown up around gold-prospecting fields. Fisher and his gang have managed, through swindling, murder, and terror, to gain leases on the important gold-yielding land in the area. A state commissioner comes to town to review the leases, which are crucial to Fisher's power. Cat Stevens and Hutch Bessy join forces with circus performers and townsfolk led by Stevens' friend Finch to fight against Fisher and his henchmen.",Italian,Comedy
2349540,The Big Green,"Another Disney underdog sports team of misfit kids (soccer this time) learns to play a new sport and become champions, while building self-esteem, making friends and solving a variety of dramatic family crises, through the able assistance of a foreign exchange teacher and a former local sports hero as coaches.",English,Comedy
2326144,Sweet Revenge,A young woman with a long rap sheet who steals cars for a living is befriended by a public defender who tries to steer her straight. But her goal is to steal and subsequently sell enough cars (sometimes the same car more than once) to buy a new Ferrari.,English,Comedy
2246161,Road to El Paso,"Rancher Martin Auden's wife leaves him, his tractor breaks down, his horse is stolen, and the family store burns down. Only a few items remain from the burned ruins, including a handwritten journal from El Paso, 1886. Martin meets his ex-wife to ask her to come home. She refuses but encourages him to go after the stolen horse--to go be the man he needs to be. Out of frustration, Martin packs his bags to head to El Paso--the one lead he has. In his lonely evenings, he begins reading the old journal. His journey into the West takes on similarities of the story written in the journal. In his quest, Martin meets Skye, a single woman desperate for a new life. Skye has purchased Martin's stolen horse and set it free on her vast property. She gives Martin permission to search her land, the only condition is that she gets to go with him on foot into the 40,000 acres of harsh badlands. On their treacherous journey, they spend evenings reading the unfinished love story, only to discover new endings of their own.",English,Drama
2183630,Out West with the Hardys,"When Judge James K. Hardy gets a letter from an old friend, Dora Northcote, explaining she and her husband Bill may lose their ranch because an adjacent rancher won't renew their water lease contract, he takes his family with him to alleviate their frustrations at home. His wife Emily is upset with spring cleaning, Andy has quarreled with his girlfriend, Polly Benedict, while Marian similarly quarreled with her boyfriend, Dennis Hunt. But at the ranch, new problems arise. Judge Hardy invests heavily in some adjacent property to help the Northcotes and may lose it all, Marian falls in love with the older foreman, Ray Holt, even though she's not ready for marriage, and Andy's showing off causes a prize horse of Ray's 8-year-old daughter, 'Jake', to break a leg. Things look bleak for the Hardys, but not for long.",English,Comedy
2191723,Particle Fever,"For nearly twenty years, physicists have been building the largest experiment in history, an experiment of such ambition and complexity that it has required the collaboration of 10,000 scientists from over 100 different countries. The Large Hadron Collider is a 17-mile ring buried beneath the countryside of Switzerland and France. Designed to smash trillions of protons together at nearly the speed of light, the LHC will recreate the extreme conditions that existed a fraction of a second after the Big Bang. The stakes are enormous. What the LHC reveals could change our understanding of everything. Failure could leave us in the dark for generations to come. The documentary feature, Particle Fever, captures this unfolding drama by focusing on the personal stories of several of its key figures - passionate, funny, brilliant spirits standing at the threshold of discovery. These modern adventurers have faced impossible technical challenges, risked careers, sacrificed personal relationships and continually struggled with government support in their single-minded quest to understand the nature of the universe.",English,Documentary
2502757,Winning of the West,"Territorial Ranger Gene Autry is ordered to protect crusading publisher John Randolph and his printer Smiley Burnette from Art Selby and Clint Raybold, who are using Indian raids as a cover-up for their activities. Randolph is killed by Gene's outlaw brother, using the name of Jack Austin, who is working for Selby. Believing Gene responsible for her father's death, Ann Randolph, gets a warrant issued for his arrest. Gene convinces Marshal Hackett of his innocence and that he can deliver the real killers, and persuades his misled brother Jack to help him capture Selby.",English,Western
1660123,A Walk in the Woods,"When Benjamin (Casem AbuLughod) stumbles on a path amidst the woods' darkness, a pixie-like guide name Esther (Carlin Cwik) appears and leads through a fable. A Walk in the Woods combines some Brechtian constraints with a simple tale accessible to everyone. The piece was shot in a single night and uses no special effects. Usually tending toward contemporary visual and conceptual work, A Walk in the Woods is artist Michael Eckblad's exploration into theatrical work.",English,Family
2506962,Would You Like to Go to Winter Kills?,"Renny is a woman who was content to be alone. Something has happened in America and now she is all alone. Every living thing has disappeared - no animals, no people, only empty landscapes. All she has is time. Leaving Kansas, Renny travels to the East Coast, finding no one. Heading back to the mid-west she happens upon Bartleby. He too has all alone, unaware of anything except his daily routine. Why is he the only living thing Renny has encountered? In Bartleby she finds a reason to live, to not be alone.",English,Drama
1744155,Brats,"Stanley and Oliver are trying to spend a relaxing night at home playing checkers, but the antics of their mischievous sons keep interrupting their recreation. Exasperated, the fathers send their misbehaving offspring to bed and start in on a furniture-destroying game of billiards. Upstairs, the kids continue to cause a ruckus and leave the bathtub faucet running full force. Finally, Oliver asks if they'll go to sleep if he gives them each a drink of water, then heads for the bathroom door.",English,Comedy
1635427,10:03,"James Staples is a top-notch mortgage executive who gets a call from the borrower from hell. However, he can't hang up because it will cost him his family's lives. He's a great salesman on the job, but slowly unravels as this mad man put him through a mental obstacle course. The prize, his wife and daughter. How far would you be willing to go to save the people that you care about the most? Where do you draw the line? James Staples will have no choice but to answer these questions.",English,Drama
2413087,The Silencers,"U.S. Senator is assassinated by Men in Black, mysterious organization which surpresses all knowledge about UFOs. Agent Rafferty from U.S. Secret Service will confront them and discover the sinister truth. The only person that can help him comes from another world.",English,Action
2362611,The Devil-Doll,"Paul Lavond was a respected banker in Paris when he was framed for robbery and murder by crooked associates and sent to Devil's Island. Years later, he escapes with a friend, a scientist who was working on a method to reduce humans to a height of mere inches (all for the good of humanity, of course). Lavond however is consumed with hatred for the men who betrayed him, and takes the scientist's methods back to Paris to exact painful revenge.",English,Horror
2419337,The Thank You Girls,"A group of gays is on a road trip in search for a beauty contest crown. Constantly losing in beauty contest in their city, five young cross-dressers and their elder gay manager travel to the province hoping to lure the contest. Each personality has story to tell.",Filipino,Comedy
2044671,La nuit de l'homme,"A woman survives a clinical death in 1988 and wakes up hearing voices in her head. A spirit has started to speak through her. People identify her as a medium. The entity proclaims a mission to save the world before the year 2012. Part of that mission is to dig up the mummy of the builder of the Great Pyramid in Egypt... There is another way to tell the story. A man, excited by his spiritual awakening - following a shamanic ceremony in Colombia - decides to portray a mysterious story involving a certain group in Poland. But doubt and belief are the very issues at play, feedback being the real name of the game that he has become involved in.",English,Documentary
2286974,Sifuna Okwethu,"Documentary short filmed in South Africa and is about loss, resistance, identity and the elusiveness of justice as experienced by the Ndolila family in their quest to get back their family land stolen by the apartheid government in 1973. Standing in their way are working class black homeowners who purchased portions of the Ndolila's land in the 1990s. For the homeowners, the land and houses they have legally purchased are a reward for their hard work. For the Ndolilas, the land is part of their family legacy and hence deeply intertwined with their identity. Both sides have a legitimate right to the land, but whose rights will prevail?",English,Documentary
2353750,The Butcher Boy,"Francie and Joe live the usual playful, fantasy filled childhoods of normal boys. However, with a violent, alcoholic father and a manic depressive, suicidal mother the pressure on Francie to grow up are immense. When his mother eventually commits suicide and Joe goes off to boarding school, Francie sinks ever deeper into paranoia directed mainly against Mrs. Nugent, a nasty neighbor, and fantasy where he has visions of the Virgin Mary. After his father dies Fancie's condition worsens, his behavior becomes more bizarre and erratic culminating in the extremely bloody murder of Mrs. Nugent whom he holds responsible for all the wrongs visited upon him. The authorities arrest Francie and commit him to an asylum in an attempt to cure him.",English,Comedy
2331513,Tales That Witness Madness,"Dr Tremayne is an enigmatic Psychiatrist running a Futuristic asylum housing four very special cases. Visited by colleague Nicholas, Tremayne explains his amazing and controversial theories as to why each of the four patients went mad... cue four distinct tales each with a different set of characters: 'Mr Tiger' tells of Paul, the sensitive and troubled young son of prosperous but constantly bickering and unlovely parents, and the boy's 'imaginary' friend, a tiger. 'Penny Farthing' tells of Timothy, an antique store owner propelled backwards in time by a penny-farthing bicycle in his shop, all the while being watched over by the constantly changing photograph of Uncle Albert, which endangers the lives of both Timothy and his beautiful wife, Ann. 'Mel' tells of Brian, a man who brings home an old dead tree and prominently displays it in his living room as a work of art. His fiery wife Bella soon becomes jealous of the tree, which the husband has lovingly named Mel, and it seems to be developing a will of its own. 'Luau' tells of Auriol, a flamboyant and ambitious literary agent who will do anything to impress her sinister new client, though he seems more interested in Auriol's beautiful and precocious young daughter Ginny. Ginny sneaks off on holiday while Auriol plans a sumptuous feast for her client.",English,Comedy
2107952,Max,"New to Los Angeles, proud Paris native Andre (Carlos Leal) struggles to adjust to his new home. When an act of vandalism strikes his life, Andre must decide whether violence and revenge is the best way to keep his wife (Ericka Kreutz) and soon-to-be-born son safe.",English,Drama
2183411,Out of the Frying Pan Into the Firing Line,"Minnie is about to pour her bacon grease over Pluto's dinner bowl as a treat, but a radio announcement reminds them that the glycerine which can be extracted from cooking fats is important to production of war munitions. Pluto decides that he would rather his treat be used to help Mickey and the other troops at the front, and he helps to collect grease to deliver to the local collection station - getting a better treat as compensation after all.",English,Animation
1822658,Desert Spirits,"Chris and Gordon, temporarily stranded in the desert when their car breaks down, decide to take peyote to kill some time. Unbeknownst to them, the cactus buttons they consume are tickets into another world where lizards talk and demonic forces seek prey.",English,Short
2395060,The Moon Man,"A stranger is washed up on a beach, naked and vulnerable. Where has he come from? How did he get there? To survive he must rely on the kindness of others, firstly a little boy, who knows what it is to feel vulnerable, and then an older woman, who understands what it is to feel lost and alone. As the stranger familiarises himself with this strange place, he discovers there is much to fear, but thanks to the little boy and the woman, much to embrace.",English,Drama
2293184,Slaughterhouse,"Grant returns home from the military to the decaying farmhouse where he was brought up. He has come looking for answers into the death of his estranged father. Once there he finds the familiar countryside different - sinister. A strange woman is hiding, terrified, in his deserted, isolated home. As the sun goes down it becomes clear they are not alone: a siege by a horde of brainwashed Christian cultists ensues and the besieged are forced to unite against the common enemy. Will they survive the night?",English,Horror
2366956,The Fabulous Flag Duo,"One part genetic imprinting, one part seasonal insanity and two parts the quest for that ever-alluring high, Burt and Bob carry friendship and hormones to the next dimension. Inspired by 'Unsalted' and 'The Mighty Wind,' this short mockumentary captures the two Flagstaff Legends with boards strapped to their feet as they push the edge of recreational excess.",English,Action
2007869,Just the Beginning,"Agent Phoenix wants no more to do with the spy business; however Agent X has other plans. Agent X kidnaps Agent Phoenix's girl friend to force Agent Phoenix to obtain the \chip\"" that will allow wealth beyond your wildest dream. The problem is who can Agent Phoenix trust.""",English,Action
2299944,Somebodys There,"7 friends head to the wilderness of Connemara, Co. Galway for a weekend break to celebrate the first year anniversary of a close friend. First night in they come across a beaten and bloodied male looking for help as he warns them that three masked men attacked him and took his girlfriend, some of the group head into the wooded area in search as others return to their cars which have disappeared. With no houses for miles and no transport they must walk themselves back but are not alone! All caught on camera \Somebody's There\"" is a intense rollercoaster that will bring documentary style to another level.""",English,Thriller
1812052,Dealer,"Despite many attempts, Can is unable to devote himself to anything other than a career in crime, as a small-time dealer and errand-boy for drug boss Hakan. Hakan keeps his customers supplied within his narrowly staked out territory. Can's lover Jale who works in the warehouse of a department store, has been pressing Can to give up his activity. Can, also fed up with his situation, sees a bright new beginning for himself and his family when Hakan offers him the prospective chance to run a bar on his own. But Can has little control over the pressure that gradually begin to build up around him and soon finds himself floundering in quicksand...",German,Crime
2031235,L'album,"A 74 years old widow, Annette only dresses in black and has as sole companion a red album in which she collects obituaries. Isolated and plunged in the past, Annette lives alone. Her world is transformed by the arrival of Sophia, the young 22 years old punk she accepts to host for a short while.",French,Drama
2381212,The Island on Bird Street,"Alex is an 11-year old boy who, during WWII, hides in the Jewish ghetto from Nazis after all the relatives have been sent to the concentration camp. The movie portrays the ghetto through his eyes.",English,Drama
2500858,Wild Frontier: Sharp Teeth,"The world is a Wild Frontier for each of us to explore! This short animated project was created as a premiere segment for a potential series of shorts, and is founded upon audio recordings and drawings from the filmmaker's three-year-old nephew.",English,Animation
2007514,Just in Case,"A beautiful, rich pianist who gets stuck on her way to a concert has to get on a bus for the first time in her life, only to find out that across from her sits a potential suicide bomber. In her growing panic, she decides to move to a safer seat - next to Yuri - a drunk, bitter and tired Russian soldier with a gun on his lap. Inspired by true events, Just In Case is a five minute impossible love story which takes place in an impossible reality.",English,Action
2491242,Week-End at the Waldorf,"Anything can happen during a weekend at New York's Waldorf-Astoria: a glamorous movie star meets a world-weary war correspondent and mistakes him for a jewel thief; a soldier learns that without an operation he'll die and so looks for one last romance with a beautiful but ambitious stenographer; a cub reporter tries to get the goods on a shady man's dealing with a foreign potentate. And it all happens in the opulent, grandiose New York landmark hotel as a sort of tongue-in-cheek take-off on the classic movie Grand Hotel.",English,Comedy
2218644,Private Lessons,"Hal LeRoy is hired as a tap teacher at Dawn O'Day's dancing school to give private lessons to female students. The school's manager, as well as some of his students, spreads false stories that Hal's lessons involve more than just tap dancing. He is fired and starts his own dancing school in the same building as O'Day's. Hal and Dawn now realize that their relationship was more than just business.",English,Musical
2481005,Visions,"Luciano is determined to leave his past behind him. With a job promotion and his loving girlfriend by his side nothing can go wrong. That is until visions of his past begin to haunt him, affecting every aspect in his life. Now the line between what's real and what's not is blurred, causing Luciano to confront his demons once and for all.",English,Drama
1791586,Crack in the World,"Dr. Stephen Sorenson plans to tap the geothermal energy of the Earth's interior by means of a thermonuclear device detonated deep within the earth. Despite dire warnings by fellow scientist Ted Rampion, Dr. Sorenson proceeds with the experiment after secretly learning that he is terminally ill. This experiment causes a crack to form and grow within the Earth's crust, which threatens to split the Earth in two if it is not stopped in time.",English,Sci-Fi
1866082,Embrassez qui vous voudrez,"Two couple of friends, one very rich the other almost homeless, decides to go on Holiday. Julie, a single mother, joins them too. Once at seaside, it starts a complicate love cross among them that will involve also a transsexual, a jealous brother,a Latin Lover and another nervous stressed couple. Not to mention about the daughter of one of them that is secretly in Chicago with one of his father's employee... More, at the end of the summer all of them will join the same party...",French,Comedy
2406279,The Real McCoy,"Karem McCoy is a thief who after getting caught is sent to prison for 6 years. After getting released she tries to see her son but her ex won't let her and tells her that he told their son she's dead. Karen's boss, Schmidt who left her in prison wants her to help him with a job. But she refuses. She tries to go straight but her parole officer makes things tough for her. Eventually she learns that Schmidt and her parole officer are working together to get her to do the job. When she still refuses, they grab her son. She then does the case work, one of Schmidt's people, Barker tries to help her.",English,Action
2019594,Killing Khan,Two rogue female CIA agents visits Russia in a hunt for a Russian known hit-man Khan. Khan responsible for the death of the agent's sister Jessica. Jessica was in Russia on the verge of retrieving a chip that is used to trigger a missile aimed at the U.S. only to be shot and severely wounded. Her sister's Meghan and Monica must fight there way through Khan's henchman and Russia's Elite Police in order to reach Khan and kill him.,English,Action
2520992,Zombies! Zombies! Zombies!,"Four 1950's era teens are trapped in a small abandoned house by a group of voracious zombies. Problem is, the zombies seem to be more equipped to deal with group dynamics and teamwork, leaving the teens to squabble and squander their opportunities for escape.",English,Comedy
2241007,Retreat,"Jennifer and Ray are a couple whose marriage has hit a low point. Having spent months arguing, Ray decides it is time the pair take a holiday to try to help solve their problems and rekindle the flame of passion in their lives. What starts off as a pleasant trip to the english country-side soon turns it arguments and disaster, when the car crashes leaving them stranded in the middle of nowhere.",English,Drama
2205660,Plantation,"On a plantation in the 1850's, Billy, a malnourished and over worked slave is barely clinging to life. His longtime friend, Eli, knows Billy's days are numbered if Mr. Pedens, the sadastic plantation owner, doesn't stop the abuse. Fed up with being used as a sexual pawn by Mr. Pedens' wife, Gloria, Eli knows that he and Billy's only chance to live, is escape. A break for the river must be made.",English,Drama
2280011,Shattered Lives: The Dean Olds Story,"Dean Olds and his wife Suzanne appeared to have it all -- a nice home, a 30-year marriage, and three grown children. Then on December 28, 1993, Suzanne was found beaten to death in the driveway of her home. Over the next three years, Dean's double life would be exposed, and he would end up penniless and alone",English,Documentary
2351278,The Bodyguard,"A professional bodyguard who failed to protect his Choti, most successful businessman, is fired by his employer's son. The son inherits his fathers company but is then targeted by assassins who want to gain control of the estate. He is forced to hide out in the slums, where a kind family looks after him and he sparks up a relationship with their tomboy daughter. Meanwhile, the bodyguard is being chased all over by a gang of clumsy hitmen.",Thai,Action
2321680,Sunshine,"The music industries machine leader and dark lord Erebus, along with his evil queen Enyo, have devised an evil plan to keep Prophit and Boodah in the darkness for eternity. They are two holy & humble, but no non-sense having individuals who kick ass with special powers. They will let nothing come between them and there dreams of proving to be a greater force than the negative polarities. The dark lord has led the weak red masked minions to believe that hope is dead and that darkness will reign infinitely. The white masked minions represent the souls of the lost ones that can still be saved. As Prophit's journey is to collect the souls of the white masked minions so that they have to bare no suffering, Boodah is at his side to destroy the red masked army with no remorse. An epic Hollywood style action thriller between Good and Evil.",English,Fantasy
2033399,L'histoire du garçon qui voulait qu'on l'embrasse,"Raoul is a 20 years old student in Paris. Girls are not interested in him, though he is good-looking. He wonders why. Raoul does not look for a great passion, he only wants to be kissed. We will follow his love tribulations.",French,Drama
1780184,Clubbed,"Danny - a lonely factory worker, intimidated by life - is battered and humiliated in front of his kids in a random act of violence. His already bleak existence sinks further into the abyss. On the verge of total breakdown he decides to fight back. He meets a group of night-club doormen who take him in and give him the confidence to stand his ground. As he is drawn deeper into their world he becomes embroiled with the local gangland boss, setting in motion a chain of events with shockingly brutal consequences.",English,Crime
2009910,Kaiguo dadian,"In the spring and summer of 1949, the People's Liberation Army launched an offensive under the orders of Mao Zedong and Zhu De, they crossed the Yangtze River and Nanjing was liberated on April 23 which signaled the fall of the KMT regime, Chiang Kai-Shek fled to Taiwan; on October 1, 1949, Mao Zedong standing on the rostrum of Tiananmen, solemnly declared the foundation of the People's Republic of China.",Mandarin,Drama
2403182,The Portent,"Dr. Ben Fisher killed his wife. At least, he's convinced that he did. The night before her open-heart surgery, he had an epiphany... the surgery would go well but Rachel would never come out of the anesthesia. Ben wasn't a 'miracle man'. He refused to believe he was being helped to make the right choice and went ahead with the surgery. His ignorance cost him his wife. Six months after the tragedy, it happens again. A guilt-ridden Ben forebodes the brutal murder of a famous novelist, Graham Shapiro on Halloween. Driven to redeem himself, Ben has six days to warn Graham, identify the murderer and stop the killing. But first, he must answer a question. Why does he get the privilege of knowing about things before they happen?",English,Short
1648033,A Drunkard's Reformation,"A drinking man arrives home, late and sozzled as usual. His wife reminds him that he promised to take their child to a play. The play proves to be a morality tale about the evils of drink; he sees the parallels in his own life and swears off the demon brew.",English,Drama
2442038,"Tomorrow, When the War Began","Seven Australian teenage friends from a small town go on a camping trip to be with nature. During their trip, they see military aircraft fly overhead. What they didn't know was their country was being invaded by another country. Returning home, they discover that they are at war. With no training, they band together to fight the enemy.",English,Action
2313414,Still Life,"Nathan, a lad in his teens, is driving alone through a winter landscape. His pill bottle is beside him; he pops a few. He's almost out of gas. He reaches a town, and while staring at someone sitting at a bus stop, he runs over someone. He gets out of the car: it seems to be a lifeless mannequin. He goes for help to a café; everyone's a mannequin, and when he looks away, they move their positions. He hears sirens. He runs home. What's he to do; is it a nightmare?",English,Sci-Fi
2365013,The Eighth Notch,"The seven notches on the handle of Ed. Grigg's gun, one for each Danver, present a grim story. For years the Griggs and Danvers have been engaged in a deadly feud. One morning as Bill Danver is hitching his horse to the plow, the animal runs away and Danver, who is dragged over the ground, suffers a broken leg. The horse returns to the stable and Mrs. Danver, full of apprehension, goes in search of her husband. Grigg's little son, playing with a jackknife, cuts the eighth notch on the gun handle. When Mrs. Danver comes to the Grigg cabin, with rifle in hand, she sees the newly cut notch and surmises that her husband has been added to the list of Grigg's victims. Danver makes his way painfully over the field and is picked up by a farmer. Grigg, despite his protests of innocence, is arrested and is about to be dealt with severely when the injured man reaches the scene and explanations follow, The black looks of the two enemies soften when they discover that their innocent children are playmates,",English,Short
2467584,Unns Kjærlighet,"Unn is 80 years old, lives in a nursery home and is looking for love. Her body bear witness of a long life, but on the inside beats the heart of a twenty year old girl. When a 25 year old boy becomes Unns new nurse, her heart beats faster and faster, and an old love bloom.",Norwegian,Comedy
1905313,Frost Winterhawk,"Set in a world of chaos, we follow the relationship between a young woman, Gracie, and her social worker, Linda. They bond as Gracie is transferred to a facility for troubled youth, on the verge of her 21st birthday. What no one knows is that Gracie has a mysterious past and she is on a mission that will change the course of history.",English,Sci-Fi
2220297,Project: Adam,"ARCON oversees Project: Adam in which a boy was raised from birth in a facility, educated in all basic knowledge and isolated from most outside contact. From then on ADAM is given the freedom to pursue his education in whatever means he wishes. Adam quickly adapts to any subject and cracks some of the biggest problems in society like cancer and cold fusion all the meanwhile developing a Father/Son bond to Arcon who he has never actually seen in person, but speaks to him through a speaker which Adam dressed up using construction paper when he was a child to make him appear more personable. On Adam's 20th birthday he is released from the facility where he is greeted by a man named MAC who's job it is to help Adam assimilate into society. During his first day in the outside world Adam experiences all the nuances of the outdoors that he was denied from knowing for his life so far. All is not perfect in this world, as Adam discovers that the society that had been waiting for his release is not what is appears to be in this Sci-fi short.",English,Sci-Fi
